ID,Title,Thumbnail,Status,short_description,Description,game_url,Genre,Platform,Publisher,Developer,Release Date,Os,Processor,Memory,Graphics,Storage
243,PlanetSide 2,https://www.freetogame.com/g/243/thumbnail.jpg,Live,A free-to-play open-world FPS that pits three factions against each other in a never-ending war.,"Daybreak Game Company’s PlanetSide 2 is a free-to-play open-world FPS that pits three factions against each other in a never-ending war for dominance of the planet Auraxis. Utilizing Daybreak’s next-gen ForgeLight engine, PlanetSide 2 offers a wide-open FPS experience and tons of choices to determine where and how you fight, not only as an individual soldier, but as part of a larger team fighting for your chosen faction.

Each soldier belongs to one of three factions: the militaristic and rigid Terran Republic, the rebellious and independent New Conglomerate, or the tech-savvy and futuristic Vanu Sovereignity. There are six classes in the game, each with its own strengths and weaknesses, and players can freely swap their characters between those classes to suit their current task. The game also boasts several vehicles, ranging from tanks and armored personnel carriers to futuristic fighter jets and flying troop transports, so you never know just what you’ll be up against. You can fill a role as a driver or pilot, support your allies with healing or ammunition, or just get behind a big gun and blow people away.

Battle across the continents of Auraxis is a base-hopping affair, with each of the three factions striving to control the most territory by attacking enemy bases and defending their own. There are a number of different facilities, requiring coordination from infantry, armor, and air forces to conquer. Sometimes, efficient strategy and tactics win the day, and other times, a simple full-on direct assault will do the trick.

As you play, you’ll earn certifications you can use to buy new weapons and passive abilities for your characters and your vehicles, or you can buy them with real money. Different pieces of equipment offer different but equivalent capabilities, such as increasing damage while reducing rate of fire, or fulfilling other specialized roles, so as to prevent the game from being pay-to-win.",https://www.freetogame.com/open/planetside-2,Shooter,Windows,Daybreak Games,Daybreak Games,2012-11-21, Windows 7 64-bit or later ,Core i5-760 or better / AMD Phenom II X4 or better [Quad-core CPU] ,6 GB RAM (64-bit) ,nVidia GeForce GTX 260 or better / Radeon HD 4850 or better,20 GB free 
244,AirMech,https://www.freetogame.com/g/244/thumbnail.jpg,Live,A free to play Action RTS with MOBA elements.,"AirMech is a fast­-paced action-packed RTS with MOBA elements (like Dota or Starcraft), allowing you to battle on the ground or command from the skies. Developed and published by Carbon Games, AirMech allows you to practice solo, or try your hand at co­op and PvP modes. You will be able to play 1v1, 2v2 or 3v3 ­ and that doesn’t even count the army that you’ve build to fight alongside you!

When you’re building your army in AirMech, you’re able to choose which units you want to lead you into battle and help you claim victory! You can even unlock custom Variant AirMechs, which are skins for your character, which have a unique look while you’re in the game. Speaking of in­game, AirMech lets you choose from many different game modes. Choose to play PvP, co­op or against the in­game AI. AirMech’s Survival Mode even allows teams of up to 4 players to work together to fight off incoming hordes of enemies. You can also pick one of the Challenge modes that allows you to test your skills in time trials!

AirMech is an easy to play DotA-­style game that takes place in a futuristic world, where the last survivors of the Great War continue to fight with the ultimate war machine ­ known as the AirMech. It was created out of lost technology, and pilots have found, salvaged or stolen the AirMechs that they are able to find, and use them to either protect the weak, or to pillage and steal. In AirMech, you’re up against transforming robots that each have their own unique stats and abilities. You’ll be in for a fast-­paced action experience that features shorter game lengths to keep each battle intense! The game supports a mouse and keyboard, as well as an Xbox 360 gamepad. Your controls can also be completely customized to allow for a totally personal gameplay experience.",https://www.freetogame.com/open/airmech,Strategy,Windows,Carbon Games,Carbon Games,2012-11-08,Windows Vista/7/8/10,Intel i3 ,2 GB,8800 GT,1 GB
349,Big Farm,https://www.freetogame.com/g/349/thumbnail.jpg,Live,A friendly browser-based farming simulation MMO game!,"GoodGame Big Farm is a free to play browser-based 2D multiplayer farming simulation game. The fun is always fresh and the lessons homegrown in Goodgame Studios’ Big Farm! This casual strategy game is a perfect MMO game for all ages to enjoy!

Big Farm starts out by telling you that dear old Uncle George has left you his beloved farm. Unfortunately, as much as Uncle George loved the farm, he couldn’t take care of it like he wanted to. It’s up to you to take control of this decrepit farmyard and turn it into something Uncle George would have been proud of!

If you’ve played games like FarmVille or Empire then the mechanics of Big Farm will feel like greeting an old friend again. You’ll use your smarts to repair the farm and make it shine. Along with help from your family and nearby neighbors, you’ll turn economics to your advantage and learn what it takes to make a farm a prosperous piece of land.

Throwing in the adorable graphics of the farm buildings, the crops, and the animals, it’s easy to see why Goodgame Big Farm is an amusing and addictive strategy game. Don’t waste any more time in the city! Head out to the fields and turn Uncle George’s dream into reality in Big Farm!",https://www.freetogame.com/open/big-farm,Strategy,Web Browser,GoodGame Studios,GoodGame Studios,2012-10-29,N/A,N/A,N/A,N/A,N/A
416,Wartune,https://www.freetogame.com/g/416/thumbnail.jpg,Live,A 2D browser-based Strategy MMORPG with classic turn based RPG features.,"Published by R2 Games, Wartune is a 2D browser-based strategy MMO with classic RPG elements to deliver an interesting experience. Your gameplay experience is shaped by your choice of class. Classes include knights, mages and archers. The game features strategic city-building and turn-based combat, both PvE and PvP.

The game boasts a high player base, special events, daily quests and massive, thousand-player boss battles. Featuring single and multiplayer dungeons, Wartune requires players to expand their cities by obtaining resources and creating structures.",https://www.freetogame.com/open/wartune,MMORPG,Web Browser,R2 Games,7Th Road,2012-10-25,N/A,N/A,N/A,N/A,N/A
246,Pirate 101,https://www.freetogame.com/g/246/thumbnail.jpg,Live,A free to play Pirate-themed MMORPG designed with kids in mind.,"Pirate 101 is a free to play 3D Pirate-themed MMORPG designed with kids in mind, and attempts to bring families together by providing exciting gameplay for adults and kids alike.

The universe of Spiral is made up of Several different worlds, and every world in Spiral has multiple areas for you to explore. They have a unique way of categorizing their game by the use of “books” and “chapters”. Although the game is Free to Play, in order to play certain Chapters, you must purchase them with “Crowns”, which is the in-game premium currency for Pirate 101. There is also a membership plan that allows the user to have limited-time access to every chapter in the game, during their timed subscription.

Some of the major ways Pirate 101 maintains its kid-friendly atmosphere is by limited player interaction, and having parental controls set in place. There are three different chat modes in Pirate 101, each with a different level of restrictions. Another interesting tidbit; Pirate 101 takes place in the same universe as Wizard 101, which is also known for its family-friendly style of gameplay.

Pirate 101 is a free to play 3D Pirate-themed MMORPG designed with kids in mind, and attempts to bring families together by providing exciting gameplay for adults and kids alike.

The universe of Spiral is made up of Several different worlds, and every world in Spiral has multiple areas for you to explore. They have a unique way of categorizing their game by the use of “books” and “chapters”. Although the game is Free to Play, in order to play certain Chapters, you must purchase them with “Crowns”, which is the in-game premium currency for Pirate 101. There is also a membership plan that allows the user to have limited-time access to every chapter in the game, during their timed subscription.

Some of the major ways Pirate 101 maintains its kid-friendly atmosphere is by limited player interaction, and having parental controls set in place. There are three different chat modes in Pirate 101, each with a different level of restrictions. Another interesting tidbit; Pirate 101 takes place in the same universe as Wizard 101, which is also known for its family-friendly style of gameplay.

Players travel through Spiral on a Flying Pirate ship which can be completely customized, from the cannons you use all the way down to the anchor. There are over 50 different companions in the game, which you can use in combat to provide you with the edge you need in order to defeat your foes. With its turn-based combat and whimsical voice-acting, Pirate 101 really is a game that the whole family can enjoy!",https://www.freetogame.com/open/pirate-101,MMORPG,Windows,KingsIsle Entertainment,KingsIsle Entertainment,2012-10-15,Windows Vista or better,1GHz Intel ,512 MB,Geforce 2 equivalent or better,5 GB
417,Dino Storm,https://www.freetogame.com/g/417/thumbnail.jpg,Live,"A free-to-play 3D MMO with cowboys, dinosaurs, and laser guns.","Dino Storm is a unique free-to-play 3D MMO with RPG elements that gives players cowboys, dinosaurs, and lasers… oh my! Players looking for all-out, nonsensical and entertaining gameplay will want to try Dino Storm.

Dino Storm is like the Old West, only cowboys ride dinosaurs instead of horses and fire lasers instead of bullets. And just like any cowboy worth their spurs, Dino Storm features a unique fame system that helps players build a name for themselves.

The dinosaur is the player’s trusted mount in Dino Storm, and it’s their best friend out in the wilderness. Players will take on hundreds of quests with their Jurassic steed right by their side. There’s also the option to join bands of other laser-shooting player cowboys and take on the challenges together.

Players will protect the towns from vicious outlaws in Dino Storm, and danger is never far from any player who is looking to do what’s right with a laser in one hand while riding atop a dinosaur.

Dino Storm was born from a unique combination and it looks like the creativity of this game is anything but extinct.",https://www.freetogame.com/open/dino-storm,MMORPG,Web Browser,Splitscreen S.,Splits. S,2012-09-12,N/A,N/A,N/A,N/A,N/A
418,The Settlers Online,https://www.freetogame.com/g/418/thumbnail.jpg,Live,A free to play city building MMORTS based on the popular Settlers series.,"The Settlers Online: Castle Empire is a free to play 2D browser based city building MMORTS, developed and published by Ubisoft, players can construct their own cities from and manage its population. This strategy game features an in-depth resource-management system that requires players to think carefully about how they use their materials. To expand your initially pitiful, barren island into a thriving city, you must recruit specialists from your tavern to fend of bandits and explore new territory. Resources are far from infinite; players will constantly have to explore in order to expand their settlement.

Unlike other resource-management games, The Settlers Online: Castle Empire features an interesting economic system that requires players to foster an effective city infrastructure and pay close attention to the economic aspects of their settlements. The strategy game features a decent player base, high-quality graphics and a myriad of quests to complete in order to progress through the game. You can also trade resources with other players, or take control of other player’s cities.",https://www.freetogame.com/open/the-settlers-online,Strategy,Web Browser,Ubisoft,Blue Byte,2012-09-11,N/A,N/A,N/A,N/A,N/A
248,Continent of the Ninth Seal,https://www.freetogame.com/g/248/thumbnail.jpg,Live,A free MMORPG where players take part as heroes of Glenheim to stand together against Nefer.,"The Continent of the Ninth Seal (C9), is a free to play fantasy MMORPG with action combat, where players take part as heroes of Glenheim to stand together against Nefer. C9 showcases stunning graphics, fast-paced action combat, strategic gameplay and a gripping story line. Does battling an evil villain who is trying to open a gate to the netherworld and swarm the land with his infernal legion sound like fun? You’ll do exactly that in The Continent of the Ninth Seal

When you play C9 you’ll choose a character that best represents how you want to experience the game. You’ll start by choosing from four base classes ­ Fighter, Hunter, Shaman or Witchblade ­ and can upgrade each into multiple advanced classes, each unique in their skills, visuals and styles of gameplay. With console­ like controls and various skill combinations, C9 is a satisfying choice for all fans of action games.

C9 features a unique MMORPG experience; with it’s non ­targeting combat, you don’t have to worry about locking onto a single enemy! In fact, this unique system has even earned C9 five awards, including the Grand Game Award in Korea in 2009. Precise, customizable controls ­ using either a mouse and keyboard, or a gamepad ­ allow you to control your character and even determine their fate. You will no longer experience hand­ cramping, from pushing the same four buttons again and again, because your hands will never be at rest during combat. With enough skill and practice, you can learn how control your enemies so successfully, they’ll have to chance to fight back.

As if complete control and domination weren’t enough, C9 also allows you to enhance your items, build guild housing, craft items and remodel equipment­ all popular features for any great RPG game! The game also features a unique Legend system, that displays your in­game achievements and expresses your character’s personality to other players.

What do you say? Do you have what it takes to defeat Nefer and save the world from his legion?",https://www.freetogame.com/open/c9,MMORPG,Windows,Webzen,NHN Games (Acquired by Webzen),2012-09-13,Windows XP / Vista / 7 / 8,Intel Single Core 2.4 GHz / AMD Athlon XP 2400+,512 MB,Geforce 6600 Series / ATI Radeon 9800,4GB
24,Counter-Strike: Global Offensive,https://www.freetogame.com/g/24/thumbnail.jpg,Live,The popular multiplayer shooter from Valve. ,"Counter-Strike: Global Offensive is the popular multi-player shooter from Valve. One of the most popular games in esports, CSGO is primarily an objective-based shooter wherein two teams compete in a variety of game modes to complete an objectives ranging from defusing a bomb to rescuing hostages.

There are nine game modes, including: competitive, casual, deathmatch, arms race, demolition, wingman, flying scountsman, weapons course, and (most recently) a battle royale mode titled Danger Zone. As with most competitive online shooters, CSGO supports matchmaking.

Due to the long life of the game, players have a wide selection of weapons to choose from when playing. The game also offers a solid spectator mode.

",https://www.freetogame.com/open/counter-strike-global-offensive,Shooter,Windows,Valve,"Valve, Hidden Path Entertainment",2012-08-21,Windows® 7/Vista/XP,Intel® Core™ 2 Duo E6600 or AMD Phenom™ X3 8750 processor or better,2 GB RAM,Video card must be 256 MB or more and should be a DirectX 9-compatible with support for Pixel Shader 3.0,15 GB available space
453,Gotham City Impostors,https://www.freetogame.com/g/453/thumbnail.jpg,Live,A free to play multiplayer FPS that pits vigilantes dressed up like Batman against criminals dressed up like the Joker,"Gotham City Impostors is a free to play multiplayer First Person Shooter (FPS) that pits vigilantes dressed up like Batman against criminals dressed up like the Joker in open warfare on the streets of Gotham City

Gotham City Impostors does not have rigid character classes and lets you play the way you want. You’ll be able to choose the guns, gadgets and even the hairdos that fit your personality and play style. It doesn’t matter if you want to be a mighty muscleman on roller skates or a lithe lassie packing a rocket launcher.

Gotham City Impostors features a robust leveling up system that lets you unlock all the items required to make your impostor as crazy as you desire. Whether you prefer to develop your impostor by proving your prowess in solo challenges designed to test your skills and reflexes or by battling your way to the top of the scoreboard in several over­-the-­top multiplayer modes.

Gotham City has gone insane! Batman is up to his pointy ears in unwanted “helpers” who are determined to dish out their own blood thirsty brand of vigilante justice in his name (and image). Meanwhile, a small army of self appointed junior Jokerz have turned the streets of Gotham into a barmy battlefield of bullets, bodies, and bear traps. As you can probably tell, this might not end well.",https://www.freetogame.com/open/gotham-city-impostors,Shooter,Windows,Warner Bros. Interactive Entertainment,"Monolith Productions, Inc.",2012-08-31,,,,,
249,RPG MO,https://www.freetogame.com/g/249/thumbnail.jpg,Live,A nostalgic free MMORPG reminiscent of old-school RPG's like Ultima and Runescape.,"RPG MO is a free-to-play retro-style sandbox MMORPG featuring pixilated graphics and wide, colorful world in which players can level up various combat abilities, or take a break from the hack-and-slash and focus on crafting skills. This 2D open-world MMORPG is available on PC via browser, client and Steam. RPG MO is also available on smartphones and tablets.

RPG MO is a nostalgic sandbox experience reminiscent of old-school RPG’s like Ultima and Runescape. In combat, players can switch between various stances to level different skills. Collect powerful weapons and armor and train melee skills to become a formidable warrior, or put down the sword and level magic skills to discover new, dangerous spells.

Additionally, players can take on the role of a merchant collecting materials through mining and chopping wood to level crafting abilities and create valuable items to sell to other players. The game boasts a wide range of over a dozen skills players can train in with no level caps. Players can choose to specialize, focusing on specific skills, or level them all up. Players can also build their own homes, which are visible to other players.

The game offers various PvE quests, and allows players to collaborate with each other for group dungeon quests. Players can also fight each other in PvP zones. Boasting a large, loyal player base and consistent updates, RPG MO serves as a fun, addicting does of pixilated nostalgia.",https://www.freetogame.com/open/rpg-mo,MMORPG,"Windows, Web Browser",Marxnet,Marxnet,2012-07-18,,,,,
256,Realm of the Mad God,https://www.freetogame.com/g/256/thumbnail.jpg,Live,A fast paced 2d free to play MMO shooter game with a retro 8-bit style.,"Realm of the Mad God is a fast paced 2d free to play MMO shooter game with a retro 8-bit style and RPG elements. Need something for some quick fun in a browser, on Steam, or through a direct download? Realm of the Mad God may be just the distraction you need. Now under Kabam’s banner, Realm of the Mad God brings the “bullet hell” experience to the MMO front and challenges players to kill quest monsters in its pixelated world.

While not graphically intense, Realm of the Mad God delivers in game intensity through increasingly difficult zones that challenge players to take on one of many classes (unlocked through gameplay) and dodge and fire your way to success. Gather experience and equipment and seek out rare monsters for a chance at epic drops or access to rare event dungeons. Realm of the Mad God can get repetitive, but since the game uses a permadeath mechanic, when you’re low on health your heart will be racing. Die and you lose everything except the Fame you’ve gathered and any items you’ve stored in your small vault.

The game’s cash shop does feature equipment including high end gear but since the game is PvE focused these items are only necessary for those players that want a boost up or want to bring a bit more to their group’s performance. Dodge, shoot, and earn your way towards higher and higher Fame so you can unlock more of the game’s features. But be warned, if you want to check out that class you just unlocked, death may be your only option so plan accordingly.",https://www.freetogame.com/open/realm-mad-god,MMORPG,"Windows, Web Browser",Kabam,Wild Shadow Studios,2012-02-21,Windows XP or later ,2.33GHz or faster x86-compatible,1 GB RAM ,?,100 MB HD space
422,Pirates: Tides of Fortune,https://www.freetogame.com/g/422/thumbnail.jpg,Live,A free to play browser-based 2D MMORTS for people who are fans of pirates!,"Pirates: Tides of Fortune is a free to play browser-based 2D MMORTS developed by Plarium. Players begin the strategy MMO game with an upgradeable island and a handful of resource points to put into their gold and lumber facilities. As you progress through the game and earn more resources, you can expand your island with several different structures like rum distilleries. These distilleries are paramount in progressing through the game, rum being of obvious importance to pirates. To get resources, players can either create their own, or raid other players for their booty. Additionally, flotsam (pieces from a shipwreck) can be collected from around the shores of players’ islands, which can contain every available resource in the game. This serves as a nice means of burning time while players wait to finish researching technologies or completing new structures.

From the world map, players can see shipwrecks to salvage and other islands to pillage. Some will make for easy prey, but landlubbers beware: some will be defended by captains from neighboring islands. Troops, which are needed to attack other players, can be obtained from the tavern once it’s built. Players with the necessary resource like gold and rum can deploy their pirate fleet comprising both offensive and defensive troops. They each serve a distinct purpose, and certain missions will call for one or the other.

Once a player has attacked another player, they will appear on each other’s “enemy list.” Players can attack people on their list as much as they please, provided they have the resources. Players can also attack certain points held by other players such as stashes of gems or gold. Each point has an expiration date that ticks ever closer while it is occupied. Additionally, if a player is part of an alliance, they can deploy troops to protect points held by their friends to ensure it is not successfully plundered before the timer runs out. Players can research defensive technologies and build certain structures like walls to protect their strongholds from enemy attacks.",https://www.freetogame.com/open/pirates-tides-fortune,Strategy,Web Browser,Plarium Games,Plarium Games,2012-02-12,N/A,N/A,N/A,N/A,N/A
257,Star Wars: The Old Republic,https://www.freetogame.com/g/257/thumbnail.jpg,Live,A 3D sci-fi MMORPG based on the popular Star Wars universe and brought to you by Bioware. ,"Star Wars: The Old Republic is a 3D sci-fi MMORPG based on the popular Star Wars universe and brought to you by Bioware. Star Wars: The Old Republic allows players to become one of several different iconic classes including Jedi, Sith, and Troopers, with a variety of species to choose from. Each class follows their own unique custom storyline which contains a number of dynamic questions allowing players to become immersed in their character’s progression and ultimately choose their own destiny.

Players choose to join either the Galactic Republic or the Sith Empire. The game is set more than 3,500 years prior to the films and allows players to visit and interact with some classic environments such as the planets Tatooine and Coruscant. While each class may favor a certain playstyle (tank, DPS, or healer) customization options along with companion characters allow the individual player to adapt to a number of situations without relying on the support of other players. Character appearance customization is limited to a few slide bar choices but further options are available through the cash shop with the use of Cartel Coins.

Character leveling and progression is done through the standard missions, exploration, and defeating enemies. New skills are learned at each level and are taught by trainers in a number of locations. There are heroic missions that require the cooperation of other players and can typically be repeated on a daily basis. Leveling has been vastly accelerated to encourage players to jump into the game’s more recent expansions.

One of the more unique features about Star Wars: The Old Republic is that the dynamic choices players make can permanently open or close parts of the story line and can affect the player’s NPC companions and any relationships you may have with those companions.

Crafting in Star Wars: The Old Republic is a much more passive activity than the typical MMORPG, NPC companions carry out the gathering and crafting activates as assigned by the player while the player is participating in active adventures. A player can assign up to 5 companions to perform 3 different skills.

Star Wars: The Old Republic has taken some heat for a somewhat restrictive cash shop. In fact, some of the features mentioned above may be hidden behind a “cash wall” The game does still offer a subscription for players who prefer that experience.",https://www.freetogame.com/open/swtor,MMORPG,Windows,Electronic Arts,Bioware,2011-12-20,Windows 7 / 8,Intel Pentium Dual Core G6960 2.93 GHz / AMD Phenom II X3 B75 or better,4 GB or better,Nvidia GeForce 465 GTX / ATI Radeon HD 5850 or better,15 GB
261,No More Room in Hell,https://www.freetogame.com/g/261/thumbnail.jpg,Live,A free to play cooperative FPS survival horror mod for the Source Engine.,"No More Room in Hell is a free to play cooperative FPS survival horror mod for the Source Engine, and focuses on survival in an “of the Dead” type universe loosely based on Romero’s famous work. The multiplayer co-op game play has been likened more to a survival horror game than a typical first person shooter, but the game relies on typical first person mechanics.

Fight your way with friends through multiple mission types and objectives while trying to avoid becoming infected by zombies yourself. Should you become infected, do you warn your teammates or keep quiet and hope your situation improves? The choice is yours. Speaking up could earn you a quick death at the hands of your own teammates.

Players are able to modify their server rules and can make the game more realistic by not using typical gameplay features like a HUD or even crosshairs. Even voice chat and text chat is limited by distance so keep your friends close. While some servers opt for unlimited ammo, the traditional gameplay keeps things dire by providing very little ammo and a sense of dread as zombies of different varieties close on your location. Some are fast, some may be slow, and in the end, it may not be a zombie that is the most dangerous to you.

Being a mod, No More Room in Hell is constantly being added to and improved and many more features are slated to be released this year to improve the look, feel, and addictiveness of the game. While the game can get repetitive at times, No More Room in Hell is a pleasant diversion and one that is likely to keep getting better over time.",https://www.freetogame.com/open/no-more-room-in-hell,Shooter,Windows,Lever Games,No More Room in Hell Team,2011-10-31,Windows® Vista ,Pentium 4 3.0GHz or equivalent ,1.5 GB RAM ,ATI Radeon 9600 or nVidia GeForce 8 series ,5 GB HD space 
262,Digimon Masters Online,https://www.freetogame.com/g/262/thumbnail.jpg,Live,A free to play 3D MMORPG based on the popular Digimon franchise.,"Digimon Masters Online (DMO) is a free to play MMORPG set in the Digimon universe that allows you to collect different Digimon and battle with them throughout the vast Digimon anime universe. Players will control one of the four main Tamers from the Digimon Data Squad and you will adventure out into the Digimon world.

You are able to choose from one of the four main Tamers of the Digimon Data Squad: Marcus Damon, Thomas H. Norstein, Yoshino Fujieda, and Keenan Crier. Although the avatar is one of the four main Tamers from the anime series you are able to customize your name and modify the appearance of the Avatar. Once you select your Tamer you are allowed to choose a Partner Digimon, your main Digimon throughout the game.

You are able to acquire more Digimon besides your Partner Digimon by hatching Mercenary Digimon from Digi-Eggs using an incubator. These Mercenary Digimon will help you in battles and quests along your path through the Digi-World.

Battling is done in real-time in Digimon Masters, your Digimon will battle other Digimon using special attacks that use up their Digi-soul meter, the energy, in battle. If your Digi-soul meter runs low, then you will only be able to use standard attacks during the rest of the battle. If another player happens to come by your battle since they are happening in real time they are able to join in and assist you, or they can just sit back and watch you suffer.",https://www.freetogame.com/open/digimon-masters-online,MMORPG,Windows,MOVE ON USA CO.,"Move Games Co., Ltd.",2011-10-20,Windows XP or better,Intel Pentium 4 or AMD equivalent,256 MB,GeForce FX5200 or better, 2GB
264,Dragon Nest,https://www.freetogame.com/g/264/thumbnail.jpg,Live,A free-to-play action MMORPG with non-targeting combat.,"Dragon Nest is a free-to-play action MMORPG with non-targeting combat developed by Eyedentity Games and published by various publishers based on your location on the globe. (Please Note: Due to the wide variety of publishers, not all versions of Dragon Nest have the same current version or update schedule.)

In Dragon Nest, players select from a number of pre-created heroes that have various skill sets (specializing in magic, ranged, melee, etc) and play through a series of instance based “dungeons” to level, learn new skills, and gain fame and fortune. What the game lacks in character creation options (you really only customize color and clothing) the game makes up for in its more action and arcade style combat. Players will be challenged in combat (you can adjust difficulty) and will require lightning fast reactions and intelligent use of skill combinations to take down their foes…even other players. This makes combat (and PvP) more of a skill based encounter where skill can trump character level.

Dragon Nest is well known for its epic boss battles. Expect to see big monsters and creatures that will challenge the way players approach each fight. Aim true, if you don’t you’ll spend a lot of time missing.

Stunning visuals and smooth animations will keep players visually enthralled while they rack up kill after kill in the game’s constantly changing dungeons. Many players though have bemoaned a recent update that altered the game’s existing content in favor of pushing players into new dungeons tailored to higher levels. The game’s cash shop also garners some criticism with the offering of special in game items in addition to the standard costume/pet fare. Dragon Nest also has inspired some manga, films, and collectible figures.",https://www.freetogame.com/open/dragon-nest,MMORPG,Windows, Eyedentity Games Inc., Eyedentity Games Inc.,2011-09-28,Windows XP or higher,"Penitum IV, Dual Core",1GB,Nvidia 7600,Over 4GB available space
267,Mission Against Terror,https://www.freetogame.com/g/267/thumbnail.jpg,Live,A free to play fast-paced lobby-based MMOFPS with lots of game modes and tons of weapons.,"Mission Against Terror is free to play 3D lobby-based MMOFPS with lots of game modes, fast paced gameplay and tons of weapons. Mission Against Terror takes the classic FPS feel and turned it into a MMO. The gameplay draws inspiration from other lobby-based shooters like Counter-strike.

The two major selling points for this first person shooter are their vast amounts of playable maps and the amount of game modes available. Currently there are over 50 maps in Mission Against Terror, and they are constantly adding more every month. Hated playing the same map on repeat when paying a game like Call Of Duty? Well, that feeling will never become an issue with Mission Against Terror, unless you choose to keep playing the same map. Following the same theme of large amounts of content, Mission Against Terror offers a large amount of game modes. Some will be familiar: Team Deathmatch and Deathmatch, made popular by other FPS titles. Where Mission Against Terrors shines is when you get to their unique game modes, like Dragon Emperor Mode and Hide and Seek. It will be hard to get bored with Mission Against Terror, given its large variety of game modes and maps.

Mission Against Terror has simple game controls that anyone can pick up quickly. The combat in the game is fast-paced and is guaranteed to keep your adrenaline pumping. If Cosmetics are your thing, Mission Against Terror offers many different Costumes. Some of them are fancy and give off a cool vibe, and others are just out right ridiculous. Mission Against Terror is a MMOFPS that requires low system requirements and will satisfy your retro gaming needs.",https://www.freetogame.com/open/mat,Shooter,Windows,Suba Games,Kingsoft,2011-07-08,Windows 7/Vista/XP,P3 1.0 GHZ,512MB,NVidia GeForce Ti4200,1 GB
269,Spiral Knights,https://www.freetogame.com/g/269/thumbnail.jpg,Live,"A massively multiplayer online role-playing game, battle monsters and collect treasures!","Developed by Three Rings and published by SEGA, Spiral Knights is a free to play cooperative adventure game in a persistent world that has a focus on instant, fast­-paced action. You will arm yourself and join the ranks of the Spiral Knights, banding together to fight to the core. Stranded on an alien world, you must explore the ever­ changing clockworks beneath the surface when you join the ranks of the Spiral Knights.

Spiral Knights features cooperative exploration where you will fight monsters, solve puzzles and discover new treasures, together with other players. The Clockworks offer challenges that are best tackled with your friends, so make sure to bring them along! You will be able to go from logging into your account, to being deep into a multiplayer adventure in less than a minute, in Spiral Knights.

Don’t think you will have to settle for ordinary weaponry when you play Spiral Knights. You will be able to to create a totally unique arsenal with hundreds of unique weapons that can you discover and alchemize. Once you have your perfect arsenal ready to go, make sure to join a guild. Guild alliances allow for greater influence over the world, allowing you to amass powerful minerals that will allow you to transform the Clockworks. The best part is that Spiral Knights is free to play, and no subscription is required to enjoy everything that the game has to offer!

If you’re a fan of Team Fortress 2, you will be able to unlock a special Spiral Knights­ themed Team Fortress 2 hat by unlocking an achievement in Spiral Knights. To receive the free Team Fortress 2 hat, players must first reach the Clockwork Terminal from any gate in the Haven Arcade and unlock the Mission Accomplished achievement. If you’ve already unlocked that achievement though, don’t worry ­ you’ll still be able to receive the hay! Let the fun and games begin!",https://www.freetogame.com/open/spiral-knights,MMORPG,Windows,SEGA,Three Rings,2011-06-15,"Windows XP, Vista or 7 ",1.3ghz processor ,512MB for Windows XP or 1GB for Windows Vista/7 ,"64MB Video Memory. GeForce 5 series, ATI Radeon 8500. Latest video driver. ",700MB
423,Steel Legions,https://www.freetogame.com/g/423/thumbnail.jpg,Live,A free to play 3d browser based tank game with fast-paced tactical battles! ,"Steel Legions is a free to play 3d browser based tank game with fast-paced tactical battles. You take control over a heavy steel Steampunk war machine in an alternative history, where four empires acrimoniously rival for power, land and resources.

Player choose their side and start to either take on missions against players of the other factions to gain their own level. Or they hunt Marauders, which they steal resources from needed to improve and maintain their war machines. Switching between dynamic, fast-paced PvP action, a variety of game modes and long term development makes this browser game a fun installment in PvP online games.",https://www.freetogame.com/open/steel-legions,Shooter,Web Browser,Splitscreen Studios,Splitscreen Studios,2011-06-15,N/A,N/A,N/A,N/A,N/A
271,Asda Global,https://www.freetogame.com/g/271/thumbnail.jpg,Live,A 3D anime-inspired fantasy MMORPG and is the successor to the original Asda Story.,"Asda Global is a free to play MMORPG that was developed by MaxOn Soft Corp. One of the main features in Asda Global is finding your Soulmate in-game. Choose from multiple different classes, join guilds, achievement farm, customize your character, and collect pets from around the world.

Go questing with other adventurers in Asda Global and if you end up finding one that seems like you are destined to adventure with, they might be your Soulmate. Become Soulmates with them and receive unique skills and items that will make you stronger than people that are without a Soulmate in Asda Global.

You are able to choose from eight different playable classes that you can customize their appearance, gear, and stats. Customizing your stats comes from the different sowels that you can find in the world that you socket into your equipment, different sowels increase different stats. If you afraid of not looking good or not being able to find a style of clothing that you enjoy wearing on your character have no fear, Asda Global has hundreds of different costumes that allow you to customize your character’s appearance any way you see fit.

Go through the game completing hundreds of the achievements, collecting tons of cute pets, and gathering materials to craft with if you get tired of combat. Each of these things will increase various stats so even if you aren’t participating in combat your character will not fall behind.

Asda Global is a cute anime style MMORPG that has tons of customization and different things for you to do in the world, whether it is combat oriented or just walking around completing achievements and gathering materials there is always something to do.",https://www.freetogame.com/open/asda-global,MMORPG,Windows,GamenGame,Maxonsoft,2011-05-19,Windows XP / Vista / 7 / 8,Pentium 4 1.6 GHz,1 GB,GeForce FX 5200 / ATI Radeon X300,3 GB
